frame,audio,1,1,344880,3.832000,344880,3.832000,344880,3.832000,1920,0.021333,189692,415,fltp,1024,2,stereo
frame,audio,1,1,346800,3.853333,346800,3.853333,346800,3.853333,1920,0.021333,N/A,392,fltp,1024,2,stereo
frame,audio,1,1,348720,3.874667,348720,3.874667,348720,3.874667,1920,0.021333,N/A,408,fltp,1024,2,stereo
frame,audio,1,1,350640,3.896000,350640,3.896000,350640,3.896000,1920,0.021333,N/A,397,fltp,1024,2,stereo
frame,audio,1,1,352560,3.917333,352560,3.917333,352560,3.917333,1920,0.021333,N/A,401,fltp,1024,2,stereo
frame,audio,1,1,354480,3.938667,354480,3.938667,354480,3.938667,1920,0.021333,N/A,399,fltp,1024,2,stereo
frame,audio,1,1,356400,3.960000,356400,3.960000,356400,3.960000,1920,0.021333,N/A,374,fltp,1024,2,stereo
frame,video,0,1,351000,3.900000,351000,3.900000,351000,3.900000,3750,0.041667,179916,7299,320,180,yuv420p,1:1,I,60,0,0,0,0
frame,video,0,0,354750,3.941667,354750,3.941667,354750,3.941667,3750,0.041667,187812,1743,320,180,yuv420p,1:1,P,61,0,0,0,0
frame,video,0,0,358500,3.983333,358500,3.983333,358500,3.983333,3750,0.041667,192700,1835,320,180,yuv420p,1:1,P,62,0,0,0,0
frame,video,0,0,362250,4.025000,362250,4.025000,362250,4.025000,3750,0.041667,194768,1558,320,180,yuv420p,1:1,P,63,0,0,0,0
frame,audio,1,1,358320,3.981333,358320,3.981333,358320,3.981333,1920,0.021333,200972,387,fltp,1024,2,stereo
frame,audio,1,1,360240,4.002667,360240,4.002667,360240,4.002667,1920,0.021333,N/A,398,fltp,1024,2,stereo
frame,audio,1,1,362160,4.024000,362160,4.024000,362160,4.024000,1920,0.021333,N/A,358,fltp,1024,2,stereo
frame,audio,1,1,364080,4.045333,364080,4.045333,364080,4.045333,1920,0.021333,N/A,379,fltp,1024,2,stereo
frame,audio,1,1,366000,4.066667,366000,4.066667,366000,4.066667,1920,0.021333,N/A,368,fltp,1024,2,stereo
frame,audio,1,1,367920,4.088000,367920,4.088000,367920,4.088000,1920,0.021333,N/A,369,fltp,1024,2,stereo
frame,audio,1,1,369840,4.109333,369840,4.109333,369840,4.109333,1920,0.021333,N/A,369,fltp,1024,2,stereo
frame,video,0,0,366000,4.066667,366000,4.066667,366000,4.066667,3750,0.041667,196836,1795,320,180,yuv420p,1:1,P,64,0,0,0,0
frame,video,0,0,369750,4.108333,369750,4.108333,369750,4.108333,3750,0.041667,198716,1924,320,180,yuv420p,1:1,P,65,0,0,0,0
frame,video,0,0,373500,4.150000,373500,4.150000,373500,4.150000,3750,0.041667,204168,1849,320,180,yuv420p,1:1,P,66,0,0,0,0
frame,video,0,0,377250,4.191667,377250,4.191667,377250,4.191667,3750,0.041667,206236,1968,320,180,yuv420p,1:1,P,67,0,0,0,0
frame,audio,1,1,371760,4.130667,371760,4.130667,371760,4.130667,1920,0.021333,213004,358,fltp,1024,2,stereo
frame,audio,1,1,373680,4.152000,373680,4.152000,373680,4.152000,1920,0.021333,N/A,378,fltp,1024,2,stereo
frame,audio,1,1,375600,4.173333,375600,4.173333,375600,4.173333,1920,0.021333,N/A,375,fltp,1024,2,stereo
frame,audio,1,1,377520,4.194667,377520,4.194667,377520,4.194667,1920,0.021333,N/A,383,fltp,1024,2,stereo
frame,audio,1,1,379440,4.216000,379440,4.216000,379440,4.216000,1920,0.021333,N/A,369,fltp,1024,2,stereo
frame,audio,1,1,381360,4.237333,381360,4.237333,381360,4.237333,1920,0.021333,N/A,359,fltp,1024,2,stereo
frame,audio,1,1,383280,4.258667,383280,4.258667,383280,4.258667,1920,0.021333,N/A,361,fltp,1024,2,stereo
frame,video,0,0,381000,4.233333,381000,4.233333,381000,4.233333,3750,0.041667,208304,1970,320,180,yuv420p,1:1,P,68,0,0,0,0
frame,video,0,0,384750,4.275000,384750,4.275000,384750,4.275000,3750,0.041667,210372,2085,320,180,yuv420p,1:1,P,69,0,0,0,0
frame,video,0,0,388500,4.316667,388500,4.316667,388500,4.316667,3750,0.041667,215824,2070,320,180,yuv420p,1:1,P,70,0,0,0,0
frame,audio,1,1,385200,4.280000,385200,4.280000,385200,4.280000,1920,0.021333,229736,379,fltp,1024,2,stereo
frame,audio,1,1,387120,4.301333,387120,4.301333,387120,4.301333,1920,0.021333,N/A,378,fltp,1024,2,stereo
frame,audio,1,1,389040,4.322667,389040,4.322667,389040,4.322667,1920,0.021333,N/A,402,fltp,1024,2,stereo
frame,audio,1,1,390960,4.344000,390960,4.344000,390960,4.344000,1920,0.021333,N/A,405,fltp,1024,2,stereo
frame,audio,1,1,392880,4.365333,392880,4.365333,392880,4.365333,1920,0.021333,N/A,407,fltp,1024,2,stereo
frame,audio,1,1,394800,4.386667,394800,4.386667,394800,4.386667,1920,0.021333,N/A,404,fltp,1024,2,stereo
frame,audio,1,1,396720,4.408000,396720,4.408000,396720,4.408000,1920,0.021333,N/A,362,fltp,1024,2,stereo
frame,video,0,0,392250,4.358333,392250,4.358333,392250,4.358333,3750,0.041667,218080,2093,320,180,yuv420p,1:1,P,71,0,0,0,0
frame,video,0,1,396000,4.400000,396000,4.400000,396000,4.400000,3750,0.041667,221088,7971,320,180,yuv420p,1:1,I,72,0,0,0,0
frame,video,0,0,399750,4.441667,399750,4.441667,399750,4.441667,3750,0.041667,232556,1773,320,180,yuv420p,1:1,P,73,0,0,0,0
